114619 100044 100221 101472 100708 100303 101690 101060 100465 97894 49383 32709 6966 220 0 0 0 0 0 0 0 0 0 0 
114985 100017 100013 101709 100893 100370 101550 101151 100541 99218 54832 42047 14947 922 14 0 0 0 0 0 0 0 0 0 
115133 100092 100076 101648 101069 100119 101710 101106 100703 99300 60443 47845 24820 2524 69 0 0 0 0 0 0 0 0 0 
115231 100207 100032 101649 100933 100046 101832 101156 100440 99485 65838 52083 34279 5972 316 14 0 0 0 0 0 0 0 0 
115409 100205 100001 101636 100921 100109 101990 100922 100406 99606 71096 56187 41644 11697 1169 70 2 0 0 0 0 0 0 0 
115565 100080 100235 101419 101041 100004 102128 101196 100175 99723 75861 60993 46637 20430 3829 363 11 0 0 0 0 0 0 0 
115716 100159 100092 101459 101086 100093 101874 101287 100165 100022 80265 65827 50683 30781 10556 1500 48 0 0 0 0 0 0 0 
115843 100130 100090 101547 100964 100335 102023 100967 100114 100059 83703 70638 54280 40049 22336 5128 265 3 0 0 0 0 0 0 
115858 100269 100021 101483 100881 100453 101731 101330 99981 100115 86571 75023 58347 46853 35249 13159 1084 19 0 0 0 0 0 0 
116052 100074 100027 101524 101041 100361 101860 101256 100021 100066 89266 78825 62601 51532 44734 25746 3849 168 0 0 0 0 0 0 
116029 100189 100023 101698 100989 100381 101833 101306 100111 100038 92172 82064 67273 55700 50435 37674 11420 1120 21 0 0 0 0 0 
115921 100582 100024 101570 101019 100532 101638 101368 100018 100122 94620 85105 71434 60174 55407 45933 24269 4728 204 0 0 0 0 0 
115905 100656 100044 101713 101008 100407 101668 101344 100031 100284 97021 87718 75308 65299 60572 51162 37479 13813 1098 6 0 0 0 0 
115807 100763 100239 101568 100967 100476 101645 101187 100188 100038 99040 90144 79093 70173 66279 56011 46450 26982 4392 80 0 0 0 0 
115980 100593 100186 101640 100921 100490 101755 100987 100058 100304 99620 92543 82329 74847 71619 61615 51853 39125 11613 544 10 0 0 0 
115936 100750 100121 101536 101034 100497 101737 100898 100012 100305 100136 94915 85188 79149 76830 67450 57198 46790 22612 2412 93 2 0 0 
115898 100840 100123 101520 101029 100521 101659 101101 99999 100327 100257 97036 87909 82839 81179 73095 62740 52027 34127 7447 529 7 0 0 
115864 100824 100201 101413 101224 100592 101693 100997 100026 100302 100612 98696 90013 86355 84927 78223 68513 57121 42925 17083 2220 52 0 0 
115746 100921 100304 101358 101228 100502 101773 100899 100288 100293 100601 99477 92349 89285 88177 82607 74145 62727 48873 29355 6742 301 4 0 
115611 101150 100090 101440 101256 100561 101694 101122 100126 100096 100978 99826 94624 92176 91122 86564 79028 68582 53375 39849 15656 1167 14 0 
115457 101326 100090 101465 101296 100534 101721 100953 100054 100185 101142 99966 96951 94963 94049 89699 83327 73769 58360 46945 26842 3401 51 0 
115374 101396 100156 101410 101441 100524 101593 100893 100057 100328 101059 100298 98579 97475 96902 92741 86919 78770 63484 51660 37304 7951 249 1 
115307 101514 100136 101358 101378 100619 101669 100721 100196 100243 101310 100373 99358 99166 98944 95656 90359 82854 69154 56162 44409 15263 996 15 
115141 101588 100342 101304 101288 100621 101615 100771 100108 100233 101524 100646 99567 99869 99749 98088 93338 86229 74260 61244 49096 24437 3122 99 
115165 101721 100145 101471 101157 100692 101606 100653 100118 100169 101736 100754 99891 100012 100237 99383 96442 89297 78444 66279 53114 33688 7917 452 
115082 101782 100330 101346 101092 100701 101621 100808 100121 100038 101894 100888 99957 100337 100066 99960 98868 92190 82117 71370 57108 41302 16160 1548 
115023 101795 100295 101415 100991 100788 101683 100705 100182 100009 102076 100788 100095 100226 100160 100188 99532 94999 85710 75948 61695 46669 26589 4359 
114992 101777 100353 101500 100811 100919 101625 100704 100163 100156 102005 100884 100038 100050 100438 100250 99931 97636 88862 80143 66311 50809 36392 9915 
114838 101807 100628 101353 100991 100678 101613 100680 100271 100307 102003 100857 100068 100151 100317 100135 100434 99121 91795 83498 70845 54500 43578 18438 
114848 101770 100599 101407 100850 100681 101832 100658 100300 100157 102251 100810 100058 100161 100398 100193 100327 99836 94430 86819 74929 58770 48254 28777 
114761 101730 100748 101351 100776 100845 101653 100785 100283 100211 102256 100854 100070 100358 100415 99952 100469 100151 97091 89470 79010 63128 52189 37940 
114627 101895 100699 101518 100691 100727 101604 100888 100207 100217 102384 100764 100265 100289 100410 100138 100325 100245 98914 92277 82094 67522 56119 44493 
114567 102010 100631 101482 100759 100887 101457 100876 100236 100427 102178 100759 100434 100215 100492 100113 100354 100180 99565 94952 85014 71744 60512 48978 
114556 101943 100882 101152 100782 100980 101464 100889 100260 100282 102372 100832 100424 100162 100522 100171 100337 100259 99898 97154 87830 75739 65014 52527 
114585 101909 100788 101205 100738 101112 101487 100806 100224 100347 102448 101007 100161 100198 100644 100106 100247 100422 100089 98783 90292 79332 69453 56333 
114491 102088 100870 101042 100791 101085 101482 100627 100310 100569 102309 101064 100085 100263 100611 100109 100389 100334 100069 99534 92556 82620 73439 60306 
114353 102235 100894 100860 101047 101019 101483 100519 100291 100626 102347 101063 100077 100448 100596 100143 100298 100175 100327 99770 94863 85574 77274 64465 
114329 102159 100879 101028 100912 101170 101391 100547 100177 100915 102233 101226 100094 100411 100569 100015 100481 100079 100373 100073 97124 88052 80316 68838 
114351 102064 100835 101148 100925 100975 101577 100528 100228 100823 102346 101261 100052 100424 100462 100145 100306 100214 100519 100069 98678 90488 83492 72986 
114272 102181 100791 101312 100836 101052 101308 100654 100248 100805 102300 101200 100281 100494 100457 100038 100457 100213 100583 100032 99449 92713 86113 76862 
114065 102365 100730 101395 100882 101064 101321 100598 100365 100704 102273 101238 100235 100565 100302 100219 100542 100296 100623 100021 99800 94871 88825 80208 
113992 102453 100675 101356 100764 101159 101319 100751 100218 100973 102187 101198 100162 100586 100316 100216 100523 100470 100265 100340 100034 96767 91186 83161 
113847 102451 100977 101207 100940 100894 101539 100631 100154 101066 102116 101254 100274 100658 100245 100155 100596 100450 100169 100266 100168 98374 93560 85910 
113732 102484 100930 101313 100843 100930 101649 100753 100209 100771 102365 101133 100247 100614 100326 100075 100747 100283 100327 100227 100260 99182 96203 88129 
113577 102683 100842 101334 100932 100958 101484 100783 100179 101063 102309 100854 100216 100744 100499 100025 100692 100249 100276 100225 100470 99629 98040 90424 
113517 102731 100775 101319 100960 101103 101357 100926 100243 100949 102202 100969 100179 100613 100633 100067 100667 100200 100301 100400 100337 100021 99314 92733 
113381 102727 100847 101512 100879 101080 101232 101099 100177 101008 102144 101047 100197 100428 100662 100180 100730 100119 100397 100233 100510 100103 99725 94818 
113288 102696 101111 101312 101061 100850 101519 100904 100262 101037 101991 101230 100182 100473 100597 100223 100390 100312 100422 100141 100601 100193 100012 96901 
113192 102642 101318 101351 100863 100827 101679 100813 100278 101046 102296 100897 100126 100487 100693 100297 100376 100159 100512 100237 100577 100064 100215 98442 
113045 102790 101297 101445 100693 101095 101354 100897 100400 101047 102208 100746 100581 100263 100607 100092 100551 100218 100598 100199 100753 99992 100335 99341 
112943 102775 101444 101359 100677 101100 101565 100793 100383 101169 102104 100826 100433 100296 100572 100180 100595 100150 100584 100310 100689 100080 100402 99656 
112873 102951 101325 101363 100809 100876 101650 100777 100501 101063 102097 100950 100495 100184 100569 100211 100478 100268 100583 100232 100724 100090 100530 99971 
112965 102817 101281 101541 100632 100981 101778 100620 100357 101195 102038 101056 100534 100148 100491 100298 100478 100217 100573 100302 100920 99973 100690 99961 
112874 102699 101507 101448 100761 100961 101726 100623 100408 101119 102041 101106 100527 100322 100165 100294 100707 100163 100676 100219 100917 100035 100633 100037 
112752 102803 101416 101476 100795 101042 101503 100978 100225 101282 101863 101013 100755 100312 100106 100441 100733 99996 100779 100150 101013 100053 100496 100086 
112719 102799 101465 101445 100882 100903 101708 101028 100034 101295 101908 101074 100749 100103 100247 100346 100638 100253 100772 100150 100962 100075 100425 100116 
49227 21047 762 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
81109 62399 46334 10741 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
99531 87275 75487 57096 35627 2751 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
102381 99430 95104 85372 68432 49690 17161 312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
104278 99997 100051 99772 91005 77906 57307 34740 2027 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
105869 100032 100072 100497 100012 96016 82750 62469 37763 1892 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
107328 100021 100053 100814 100434 100484 97388 85028 58114 19748 144 0 0 0 0 0 0 0 0 0 0 0 0 0 
108463 100027 100087 100927 100507 101005 100128 97898 78063 43562 928 0 0 0 0 0 0 0 0 0 0 0 0 0 
109554 100007 100070 100927 100658 101210 100160 100276 90404 53207 2090 1 0 0 0 0 0 0 0 0 0 0 0 0 
110415 100001 100074 101190 100590 101371 100158 100573 98931 61687 3114 26 0 0 0 0 0 0 0 0 0 0 0 0 
111012 100054 100268 101138 100745 101367 100036 101093 100002 70886 5004 190 8 0 0 0 0 0 0 0 0 0 0 0 
111822 100060 100116 101024 101091 101350 100064 101462 100030 78513 8907 953 30 0 0 0 0 0 0 0 0 0 0 0 
112604 100051 100041 101215 101098 101482 100085 101540 100054 83755 16733 3863 227 0 0 0 0 0 0 0 0 0 0 0 
113018 100045 100135 101258 101354 101489 100010 101299 100286 88116 28035 11630 1270 20 0 0 0 0 0 0 0 0 0 0 
113502 100015 100121 101465 101147 101388 100098 101460 100217 92351 39437 25132 5136 185 3 0 0 0 0 0 0 0 0 0 
113856 100005 100054 101570 101202 101606 100157 101240 100537 96445 47338 38357 15423 1415 33 0 0 0 0 0 0 0 0 0 
114371 100038 100210 101365 101186 101518 100246 101342 100694 98950 52948 46741 30639 6995 441 1 0 0 0 0 0 0 0 0 
114747 100045 100145 101404 101208 101736 100187 101360 100632 99345 57970 52126 43044 21597 3490 91 0 0 0 0 0 0 0 0 
114982 100136 100022 101669 101068 101926 100154 101372 100549 99496 63040 57097 50604 38121 15115 1279 15 0 0 0 0 0 0 0 
115229 100131 100076 101537 101183 101775 100262 101197 100697 99693 68167 62666 56609 48094 33060 7828 255 0 0 0 0 0 0 0 
115349 100244 100020 101649 101227 101638 100289 101374 100707 99962 72667 68590 62743 54644 45932 23744 2713 47 0 0 0 0 0 0 
115467 100377 100009 101722 101226 101733 100226 101336 100530 100086 77509 74065 69790 61268 53235 40248 12211 713 12 0 0 0 0 0 
115568 100309 100032 101693 101289 101691 100065 101658 100283 100047 81558 78827 76262 68625 60251 49464 29186 4596 134 1 0 0 0 0 
115793 100224 100223 101484 101496 101542 100067 101561 100199 99986 85010 83276 81551 75376 67653 56285 43122 16309 1294 16 0 0 0 0 
116058 100043 100327 101495 101551 101396 100073 101819 99994 100196 87806 86805 86397 80898 75287 63785 50946 32895 6431 220 0 0 0 0 
116197 100180 100363 101222 101550 101502 100154 101923 100138 100113 90578 89941 89815 85952 81146 71401 57873 44803 18452 1547 19 0 0 0 
116420 100195 100114 101373 101310 101644 100200 101718 100077 100346 92872 93240 93583 89629 86166 78082 65366 51648 33481 6278 174 0 0 0 
116521 100125 100036 101461 101308 101691 100093 101941 99991 100227 95390 96332 96951 93623 90500 83601 72571 57967 44181 15777 886 9 0 0 
116422 100219 100064 101587 101351 101597 100208 101802 100000 100514 97570 98608 99258 97072 94615 88133 78970 64789 50782 28374 3182 47 0 0 
116530 100190 100134 101381 101356 101537 100292 101631 100179 100541 98978 99629 100039 99426 98157 92191 84152 71965 56155 39226 8405 318 1 0 
116568 100078 100232 101387 101284 101794 100081 101796 99989 100862 99605 99990 100126 100016 99469 96203 88684 78054 62307 46379 17469 1470 12 0 
116449 100343 100109 101416 101247 101667 100379 101671 100039 100820 100115 100026 100248 100128 100064 99010 92646 82934 69036 51235 28543 5204 127 2 
116414 100563 100001 101409 101387 101451 100410 101601 100145 100821 100170 100174 100260 100062 100166 99761 96201 87096 74972 55926 38551 14301 967 11 
116485 100550 100110 101403 101512 101482 100344 101441 100228 100904 100047 100276 100215 100065 100178 100323 98781 90686 79963 60867 46208 27498 4231 96 
116338 100626 100258 101359 101571 101503 100145 101524 100119 101258 100069 100279 100174 100069 100326 100383 99830 94077 84154 66241 51377 39352 12121 680 
116299 100778 100094 101333 101614 101523 100314 101295 100312 101249 100043 100279 100344 100143 100210 100341 100047 97372 87643 71449 56192 47083 24177 2802 
116203 100820 100110 101444 101411 101747 100267 101211 100325 101160 100041 100671 100183 100089 100469 100086 100351 99187 90721 76404 61301 52222 36150 7638 
116259 100919 100019 101394 101597 101673 99999 101382 100412 101207 100092 100489 100347 100128 100203 100316 100360 99750 93990 80723 66246 57610 44323 16269 
116088 100998 100305 101283 101567 101664 100036 101308 100380 101411 100091 100430 100450 99981 100184 100531 100418 100001 96939 84480 71395 63009 49556 27113 
115969 101122 100133 101263 101894 101407 100042 101356 100349 101497 100248 100472 100145 100187 100258 100415 100297 100129 99234 87216 76336 68498 54099 36992 
115958 101241 100192 101034 102064 101362 100044 101306 100589 101551 100086 100486 100284 100139 100212 100337 100528 100058 99828 90113 80746 73794 58759 44569 
115788 101518 100143 101015 102051 101288 100230 101199 100575 101491 100154 100497 100396 100099 100301 100443 100292 100350 99953 93019 84403 78462 63881 49501 
115623 101646 100215 100947 102109 101179 100281 101164 100546 101771 100104 100599 100278 100058 100333 100404 100318 100437 100053 95502 87946 82373 69135 53405 
115417 101828 100127 100995 102197 101127 100339 101111 100654 101600 100297 100491 100303 100194 100099 100543 100362 100411 100113 97906 90628 86085 73783 57565 
115336 101889 100267 100882 102209 101045 100477 101067 100535 101679 100339 100615 100245 100154 100153 100343 100546 100354 100199 99319 93699 89090 78112 61980 
115247 101956 100474 100640 102246 101001 100634 101019 100644 101521 100381 100480 100469 100066 100072 100591 100444 100266 100203 99886 96371 91972 81950 66719 
115061 102181 100319 100728 102142 101199 100681 100913 100679 101619 100152 100551 100267 100394 100139 100447 100465 100235 100347 99987 98377 95052 85130 71385 
115000 102178 100473 100601 102168 101309 100494 101092 100668 101519 100233 100450 100418 100504 99956 100608 100492 100273 100279 100061 99495 97666 88159 75475 
114985 102146 100474 100715 102217 101155 100635 101102 100670 101508 100107 100757 100150 100489 100139 100579 100473 100294 100169 100151 100047 99227 90963 79295 
114911 102109 100512 100944 102104 101069 100590 101119 100675 101498 100376 100623 100303 100282 100106 100617 100440 100348 100438 100111 99928 100028 93502 82710 
114826 102122 100474 101138 101832 101240 100529 101119 100792 101667 100260 100538 100265 100150 100303 100621 100375 100425 100366 100151 100087 100211 95953 85483 
114704 102152 100489 101326 101811 101159 100534 100954 101150 101471 100226 100519 100376 100046 100232 100625 100445 100395 100696 100010 99989 100411 97980 88216 
114516 102375 100487 101244 101954 101128 100466 101042 101033 101530 100218 100635 100224 100073 100308 100614 100448 100288 100673 100191 100081 100415 99323 90436 
114297 102358 100564 101320 102010 101195 100375 101219 100929 101418 100388 100432 100300 100245 100254 100680 100422 100356 100729 100002 100076 100602 99665 92812 
114085 102566 100649 101207 101945 101303 100417 101110 100902 101529 100271 100448 100480 100063 100422 100687 100516 100147 100677 100192 100143 100590 100028 95114 
114152 102551 100663 101143 102053 101155 100538 100915 100783 101644 100437 100461 100520 100059 100393 100687 100620 100118 100566 100196 100073 100744 100188 96996 
114097 102614 100662 101055 102015 101219 100579 100773 101034 101725 100444 100189 100617 100189 100309 100564 100742 100050 100576 100291 100061 100933 100061 98592 
114053 102504 100897 101025 102153 101083 100627 100749 100839 101895 100530 100101 100572 100127 100376 100530 100841 100046 100653 100172 100291 100758 100096 99413 
113968 102573 100796 101164 102098 101210 100503 100776 100771 101941 100667 99973 100717 100040 100460 100374 100952 100119 100562 100097 100254 100970 100040 99840 
113923 102435 101004 101107 102081 101279 100496 100818 100625 102160 100396 100211 100469 100240 100604 100258 100732 100268 100597 100089 100373 100673 100386 100022 
113847 102543 100938 101288 101978 101239 100565 100583 100733 102014 100469 100288 100460 100468 100422 100254 100834 100111 100727 100208 100174 100732 100330 100041 
113731 102576 100895 101348 102063 101300 100454 100756 100604 102031 100401 100397 100701 100231 100477 100253 100520 100234 100769 100246 100201 100812 100279 100027 
113750 102447 101050 101459 102075 101089 100588 100557 100761 101997 100423 100435 100535 100206 100518 100256 100653 100357 100461 100212 100387 100956 100188 99990 
113620 102652 100799 101730 101886 101217 100571 100580 100683 101985 100555 100481 100474 100138 100566 100217 100764 100198 100655 100045 100484 100862 100166 100096 
113512 102822 100751 101795 101810 101193 100504 100682 100650 101891 100638 100563 100502 100176 100629 100099 100740 100065 100497 100410 100548 100792 100229 100034 
113451 102848 100800 101809 101704 101240 100490 100747 100542 101947 100803 100404 100397 100388 100536 100037 100878 100132 100662 100134 100573 100976 100271 100028 
113457 102750 100968 101538 101833 101358 100363 100687 100767 101787 100934 100329 100398 100282 100703 100236 100522 100368 100546 100130 100727 100851 100419 100001 
113368 102749 100968 101775 101671 101492 100297 100767 100811 101604 100715 100703 100239 100368 100516 100352 100484 100550 100508 100021 100728 100819 100385 100094 
113374 102801 100892 101661 101861 101315 100305 100864 100897 101508 100924 100488 100267 100411 100592 100040 100709 100419 100489 100256 100673 100661 100622 100043 
113149 102954 100931 101791 101704 101247 100320 100958 100840 101551 100860 100457 100407 100391 100532 100026 100704 100528 100812 100020 100556 100766 100535 100109 
113033 103095 101060 101520 101804 101229 100437 100844 101028 101327 100914 100500 100447 100182 100689 100197 100645 100429 100596 100152 100632 100841 100440 100118 
113092 102883 101238 101555 101666 101259 100619 100785 100782 101622 100808 100481 100451 100301 100551 100380 100605 100385 100393 100118 100823 100881 100433 100047 
49280 19752 890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
80931 60740 47131 11535 210 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
99478 85999 76616 57665 40462 3911 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
102231 99134 96207 85413 70849 51540 29382 1553 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
104330 99953 100339 99662 92238 79097 62347 43056 4357 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
105970 100001 101176 100090 100229 96756 86369 66901 42560 2671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
107348 99976 101473 100471 100178 100388 99308 87193 60920 22395 235 0 0 0 0 0 0 0 0 0 0 0 0 0 
108608 100004 101453 100468 100244 100811 100181 98852 80561 44866 1049 0 0 0 0 0 0 0 0 0 0 0 0 0 
109471 100001 101461 100684 100522 100600 100280 100196 91934 54062 1990 0 0 0 0 0 0 0 0 0 0 0 0 0 
110348 99997 101254 100715 100713 100440 100392 100450 99368 62915 2993 2 0 0 0 0 0 0 0 0 0 0 0 0 
111052 100051 101552 100453 100940 100340 100619 100692 99980 72045 3976 15 0 0 0 0 0 0 0 0 0 0 0 0 
111812 100067 101532 100590 100633 100892 100316 100724 100126 79137 5487 88 0 0 0 0 0 0 0 0 0 0 0 0 
112417 100002 101388 100900 100546 100742 100278 100999 100301 84157 8607 413 3 0 0 0 0 0 0 0 0 0 0 0 
112929 100015 101650 100671 100622 100784 100322 101030 100231 87842 14971 1859 72 0 0 0 0 0 0 0 0 0 0 0 
113430 100003 101388 100886 100835 100473 100281 100996 100528 91140 25300 7204 608 4 0 0 0 0 0 0 0 0 0 0 
113838 100097 101110 100856 100802 100659 100205 101175 100505 94557 37347 20095 3851 141 0 0 0 0 0 0 0 0 0 0 
114231 100015 101234 100836 100612 100661 100394 100867 100866 97572 46671 35695 14773 1364 32 0 0 0 0 0 0 0 0 0 
114352 100009 101194 100836 100561 100846 100519 100602 100851 99229 52807 46273 32300 8023 474 4 0 0 0 0 0 0 0 0 
114579 100004 101031 100821 100846 100782 100519 100540 100931 99301 58697 52387 44987 23786 3880 103 0 0 0 0 0 0 0 0 
114782 100111 100933 100921 100928 100678 100607 100355 100754 99511 64656 57600 52091 39968 15482 1288 18 0 0 0 0 0 0 0 
114896 100171 100933 101031 100732 100682 100471 100616 100624 99935 70062 63810 58672 49216 32951 7168 315 5 0 0 0 0 0 0 
115154 100061 100929 101074 100726 100795 100217 100676 100652 99956 75518 70409 65702 55796 45165 22126 2618 90 0 0 0 0 0 0 
115062 100257 100987 100872 100770 100862 100347 100805 100200 100023 80088 76733 72539 62647 52763 37880 11298 747 11 0 0 0 0 0 
115155 100370 100706 100999 100761 101087 100135 100678 100016 100134 84031 81816 78581 70134 59494 47841 27123 4522 103 0 0 0 0 0 
115364 100407 100465 101196 100545 101145 100035 100498 100273 99981 87380 86167 83902 76925 66957 54072 41221 14838 991 8 0 0 0 0 
115530 100252 100733 100914 100625 100995 100136 100612 100056 100016 90543 89892 88068 82703 74096 61120 49314 29957 4649 153 0 0 0 0 
115520 100193 100639 100853 100992 100972 100136 100641 100043 100098 93493 93236 91984 86768 80434 68550 55350 42133 13770 924 1 0 0 0 
115574 100202 100697 100905 100956 100846 100235 100603 99988 100295 96260 96477 95576 90889 85534 75354 61967 49395 27403 3722 83 0 0 0 
115571 100128 100885 100628 101147 100827 100161 100840 100041 100166 98584 98902 98638 94750 89471 81421 68799 55086 39385 10458 548 10 0 0 
115466 100377 100736 100661 100994 101001 100054 100869 100124 100274 99819 99742 99529 98080 93647 86091 74906 61450 47068 21807 2452 108 1 0 
115501 100500 100755 100563 101077 100718 100240 100792 100053 100316 100230 100037 99986 99639 97160 90124 80395 68064 52284 33890 7277 583 26 0 
115433 100603 100761 100573 101006 100816 100175 100724 100029 100435 100492 100045 99998 100203 99304 93864 85086 74260 57473 42755 16143 2386 161 1 
115382 100659 100787 100573 100922 100822 100116 100768 100096 100431 100641 100208 100040 100169 100056 97420 88841 79648 63535 48405 27854 7927 972 18 
115305 100928 100617 100739 100715 100772 100150 100892 100056 100341 100834 100244 100157 100004 100355 99274 92529 84112 69559 52975 38542 18955 4056 168 
115243 101026 100615 100565 100998 100768 100152 100756 100121 100620 100812 100329 100113 100062 100502 99995 95846 87733 75088 57562 45922 32192 11812 1004 
115250 101159 100399 100741 100841 100893 100077 100617 100200 100793 100890 100368 100001 100084 100711 100046 98607 91235 79666 62602 51275 42612 24236 4450 
115310 101119 100519 100505 100980 100863 100185 100303 100457 100695 101116 100418 100033 100036 100626 100157 99567 94637 83711 67746 55773 49012 36750 13605 
115280 100950 100670 100672 100699 101077 100080 100610 100153 100877 101091 100511 100112 99945 100903 100200 99962 97618 87126 72857 60718 53517 45568 27569 
115130 101194 100570 100625 100817 100973 100133 100611 100043 101230 101042 100702 100084 100220 100580 100315 100052 99321 90424 77528 65730 58725 50789 40443 
115081 101288 100372 100787 100801 101049 100212 100443 100090 101242 101161 100596 100266 100031 100470 100376 100214 99715 93451 81517 71025 64250 55583 48072 
115025 101237 100646 100722 100777 100970 100223 100473 100004 101303 101336 100657 100163 100213 100349 100329 100099 100196 96019 85118 75695 69541 60889 53251 
114879 101226 100960 100836 100485 100999 100266 100397 100329 101297 101267 100573 100466 100088 100342 100352 100069 100096 98302 88312 80170 74528 66656 58314 
114733 101493 100762 100843 100544 101161 100214 100389 100256 101125 101441 100709 100414 100131 100511 100159 100079 100279 99412 91204 83514 79407 72093 64331 
114599 101662 100709 100841 100665 101050 100299 100394 100069 101452 101228 100957 100266 100011 100628 100204 100062 100340 99952 93882 86857 83411 77073 70295 
114502 101881 100543 100836 100586 101248 100166 100341 100188 101369 101482 100717 100448 100082 100481 100281 100231 100205 100042 96353 89877 86591 81497 75909 
114409 101892 100813 100721 100578 101234 100291 100034 100331 101581 101441 100686 100317 100094 100471 100242 100174 100215 100404 98290 92676 89680 85231 80614 
114340 101859 100845 100948 100529 101008 100318 100058 100274 101804 101539 100517 100407 100202 100237 100310 100176 100428 100182 99405 95553 92525 88402 84609 
114312 102082 100759 100885 100546 100760 100468 100284 100052 101929 101491 100447 100442 100190 100364 100317 100046 100534 100166 99968 97728 95616 91074 88167 
114116 102178 100840 101064 100437 100740 100453 100159 100391 101675 101619 100567 100349 100256 100057 100527 100166 100735 100014 100072 99261 98168 94044 91273 
113975 101995 101222 100958 100578 100651 100404 100377 100224 101543 101851 100482 100310 100357 100145 100375 100167 100629 100105 100291 99613 99483 96668 94452 
113725 102123 101288 100929 100594 100767 100402 100217 100396 101418 102063 100347 100317 100446 100207 100375 100088 100373 100270 100450 99971 100033 98621 97456 
113616 102241 101239 101051 100574 100761 100368 100216 100292 101424 102144 100380 100441 100174 100351 100400 100071 100368 100419 100263 100078 100117 99629 99258 
113572 102370 101136 100966 100654 100834 100220 100204 100522 101347 102065 100503 100540 100003 100475 100432 100070 100274 100462 100231 100156 100159 100037 99782 
113318 102544 101258 100867 100694 100694 100375 100150 100577 101338 102095 100587 100276 100367 100288 100423 100157 100239 100410 100277 100219 100168 100069 100062 
113271 102441 101326 100893 100855 100575 100382 100158 100714 101141 102181 100778 100154 100281 100338 100417 100163 100200 100483 100290 100255 100030 100001 100256 
113034 102676 101324 100970 100843 100710 100167 100123 100669 101265 102194 100626 100313 100252 100347 100258 100345 100228 100548 100208 100259 100093 100066 100234 
112958 102901 101068 101149 100707 100688 100257 100182 100659 101270 102192 100541 100290 100388 100265 100245 100532 100168 100510 100133 100436 100134 100195 100146 
112966 102724 101226 100937 100990 100497 100474 100009 100831 101283 102188 100623 100152 100392 100250 100218 100430 100375 100499 100412 100130 100169 100245 100039 
112876 102899 101213 100868 100994 100534 100459 100112 100640 101534 102118 100728 100287 100238 100263 100323 100339 100232 100550 100427 100297 100080 100078 100159 
112849 102939 101180 100815 100949 100748 100360 100143 100788 101448 102081 100914 100152 100445 100185 100256 100306 100297 100225 100642 100394 100208 99963 100112 
112920 102879 101129 100862 100918 100736 100437 100130 100605 101621 102236 100716 100315 100420 100148 100077 100480 100339 100239 100650 100451 100246 100020 100076 
112864 102867 101199 100841 100924 100790 100382 100191 100609 101680 102081 100924 100250 100459 100107 100097 100446 100296 100171 100867 100392 100214 99979 100121 
112841 102762 101448 100752 100906 100813 100342 100298 100463 101975 101778 100892 100328 100500 100013 100137 100430 100269 100310 100702 100550 100205 100080 100097 
112695 102800 101408 100954 100868 100904 100148 100411 100459 101872 101913 100774 100314 100441 100299 100263 100227 100265 100395 100729 100504 100234 100015 100257 
112523 102921 101573 100835 100795 100882 100418 100365 100312 102039 101781 100765 100482 100367 100162 100192 100233 100480 100344 100759 100454 100332 99983 100255 
112420 102983 101671 100870 100744 100907 100439 100228 100454 101946 101804 100773 100483 100213 100190 100323 100144 100406 100493 100729 100564 100210 100115 100185 
112357 102930 101749 100936 100821 100896 100277 100217 100482 101890 101820 100986 100485 100038 100320 100185 100437 100272 100392 100718 100445 100386 100031 100325 
112419 102877 101767 100919 100730 100953 100185 100203 100563 101957 101881 100847 100661 100055 100315 100279 100255 100433 100358 100744 100418 100251 100173 100316 
112322 103095 101628 100959 100771 100999 100008 100281 100585 102008 101814 100911 100462 100047 100449 100256 100348 100564 100115 100653 100581 100350 100183 100176 
112390 102989 101581 100998 100824 100768 100130 100320 100485 102105 101758 101046 100473 100143 100350 100147 100328 100695 100268 100545 100505 100501 100011 100242 
112296 103006 101579 101048 100873 100878 100086 100418 100406 102181 101646 100841 100685 100284 100271 100275 100264 100476 100454 100476 100645 100540 100010 100250 
112353 102993 101488 101050 101061 100701 100108 100430 100330 102334 101550 100888 100580 100407 100181 100327 100187 100551 100595 100311 100646 100363 100290 100175 
48880 20919 732 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
80512 61985 46828 14574 779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
99484 86817 76632 59300 46403 11094 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
