2.000002 199371 354  6  0.000030 74 57131.210938
3.000002 360556 785  17  0.000047 74 57133.140625
4.000002 515742 1428  35  0.000068 74 57136.328125
5.000003 659937 2546  68  0.000103 74 57140.589844
6.000003 779874 4061  114  0.000146 74 57145.929688
7.000003 861621 5597  175  0.000203 74 57152.070312
8.000003 925677 7446  251  0.000271 74 57158.859375
9.000003 955462 8584  304  0.000318 74 57166.101562
10.000003 975149 9514  375  0.000385 74 57173.511719
11.000003 988065 10467  613  0.000620 74 57181.070312
12.000003 998350 11472  1487  0.001489 74 57188.710938
13.000004 1007494 12516  4197  0.004168 74 57196.441406
14.000004 1022239 13816  13628  0.013357 74 57204.250000
15.000004 1050622 15909  37945  0.036243 74 57212.238281
16.000004 1096269 19058  78531  0.072001 74 57220.558594
17.000004 1146896 23046  124614  0.109311 74 57229.308594
18.000004 1192522 27713  168549  0.142355 74 57238.449219
19.000004 1237102 33097  212455  0.173176 74 57248.011719
20.000004 1286110 39796  260530  0.204592 74 57258.019531
21.000004 1338668 47262  313346  0.236705 74 57268.531250
22.000004 1394979 55630  370024  0.268540 74 57278.660156
23.000004 1452911 64631  428460  0.298896 74 57288.898438
24.000004 1508857 73864  485001  0.326224 74 57299.628906
25.000004 1562556 83128  539121  0.350721 74 57310.871094
26.000004 1614311 92403  591443  0.373152 74 57322.699219
27.000004 1664636 101559  642512  0.393985 74 57335.058594
28.000004 1712542 110485  690982  0.413055 74 57347.859375
29.000004 1754854 119057  733760  0.429693 74 57361.140625
30.000004 1791190 126899  770413  0.444434 74 57375.199219
31.000005 1824478 134661  803790  0.458887 74 57389.671875
32.000005 1856702 142239  836123  0.474667 74 57404.210938
33.000005 1891602 150279  870835  0.493087 74 57419.300781
34.000005 1927988 158713  907217  0.514124 74 57434.468750
35.000005 1966515 167323  945613  0.537160 74 57449.769531
36.000005 2005173 176012  984276  0.560795 74 57465.578125
37.000005 2042264 184540  1021379  0.583184 74 57481.679688
38.000005 2077652 192575  1056694  0.604286 74 57497.929688
39.000005 2113285 200842  1092261  0.624851 74 57514.531250
40.000005 2147819 208977  1126789  0.644648 74 57531.679688
41.000005 2180300 216683  1159109  0.663016 74 57548.308594
42.000005 2210727 224078  1189526  0.680154 74 57565.441406
43.000005 2238569 230768  1217368  0.695445 74 57582.820312
44.000005 2262916 236474  1241692  0.708629 74 57600.148438
45.000005 2284874 241571  1263719  0.720150 74 57617.648438
46.000006 2304124 246010  1282873  0.730171 74 57635.320312
47.000006 2320817 249965  1299487  0.738855 74 57653.191406
48.000006 2336717 253744  1315350  0.747181 74 57671.218750
49.000006 2351755 257279  1330355  0.754936 74 57689.410156
50.000006 2364676 260329  1343276  0.761761 74 57707.980469
51.000006 2375404 262994  1354004  0.767420 74 57727.671875
52.000006 2384032 265081  1362632  0.771949 74 57747.601562
53.000006 2390872 266787  1369472  0.775515 74 57767.589844
54.000006 2396913 268333  1375513  0.778644 74 57787.671875
55.000006 2402517 269707  1381117  0.781526 74 57807.769531
56.000006 2407336 270946  1385936  0.784001 74 57827.921875
57.000006 2411467 272005  1390067  0.786114 74 57848.121094
58.000006 2414836 272880  1393436  0.787843 74 57868.359375
59.000006 2417447 273605  1396047  0.789161 74 57888.640625
60.000006 2419666 274192  1398266  0.790286 74 57908.941406
61.000006 2421711 274717  1400311  0.791330 74 57929.250000
62.000007 2423824 275269  1402424  0.792396 74 57949.601562
63.000007 2425504 275724  1404104  0.793248 74 57969.960938
64.000007 2427112 276213  1405712  0.794051 74 57990.320312
65.000007 2428350 276549  1406950  0.794669 74 58010.730469
66.000007 2429341 276812  1407941  0.795140 74 58031.171875
67.000007 2429755 276908  1408355  0.795350 74 58051.601562
68.000007 2430135 277017  1408735  0.795541 74 58072.019531
69.000007 2430480 277132  1409080  0.795716 74 58092.449219
70.000007 2430600 277168  1409200  0.795777 74 58112.871094
71.000007 2430772 277218  1409372  0.795864 74 58133.281250
72.000000 2430899 277261  1409499  0.795929 74 58153.699219
1.000001 70282 88  1  0.000014 74 58160.519531
2.000001 204748 359  12  0.000059 74 58161.398438
3.000001 378190 869  31  0.000082 74 58163.441406
4.000001 549745 1711  54  0.000098 74 58166.761719
5.000002 695019 2851  91  0.000131 74 58171.289062
6.000002 808669 4481  148  0.000183 74 58176.828125
7.000002 882589 6244  220  0.000249 74 58183.050781
8.000002 937202 7923  292  0.000312 74 58189.761719
9.000003 961314 8903  376  0.000391 74 58196.750000
10.000003 979615 9868  538  0.000549 74 58203.910156
11.000003 991188 10834  1018  0.001027 74 58211.160156
12.000003 1001387 11803  2599  0.002596 74 58218.511719
13.000003 1012226 12863  7578  0.007496 74 58225.960938
14.000004 1030302 14252  20588  0.020027 74 58233.550781
15.000004 1060269 16204  46207  0.043723 74 58241.308594
16.000004 1099655 18965  80761  0.073745 74 58249.351562
17.000004 1141537 22256  118544  0.104345 74 58257.710938
18.000004 1184886 26630  160641  0.136373 74 58266.390625
19.000004 1233115 32198  207962  0.169820 74 58275.449219
20.000004 1285400 39277  259788  0.203747 74 58284.929688
21.000004 1342831 47786  316988  0.238154 74 58294.890625
22.000004 1405034 57194  379230  0.272612 74 58305.371094
23.000004 1469999 67582  444705  0.306006 74 58316.410156
24.000004 1536153 78518  511346  0.337244 74 58328.011719
25.000004 1601336 89722  576656  0.365379 74 58340.140625
26.000004 1664199 100933  639979  0.390768 74 58352.781250
27.000004 1724173 111888  700712  0.413580 74 58366.000000
28.000004 1781977 122840  759023  0.434177 74 58379.769531
29.000004 1834247 133149  811424  0.451818 74 58394.031250
30.000005 1878753 142717  855905  0.466777 74 58408.789062
31.000005 1919198 151461  896184  0.481098 74 58423.851562
32.000005 1957083 160080  933697  0.495893 74 58439.058594
33.000005 1995129 168749  971752  0.513426 74 58454.929688
34.000005 2035258 177801  1011865  0.533843 74 58471.289062
35.000005 2075181 186672  1051673  0.555164 74 58488.269531
36.000005 2114141 195541  1090277  0.575977 74 58505.578125
37.000005 2148899 203526  1124909  0.595018 74 58523.109375
38.000005 2181859 211319  1157829  0.612999 74 58541.070312
39.000005 2213490 218911  1189447  0.630609 74 58559.679688
40.000005 2242279 225884  1218166  0.646927 74 58578.550781
41.000005 2267053 231760  1242940  0.660976 74 58597.679688
42.000005 2289051 237086  1264938  0.673071 74 58617.199219
43.000005 2308254 241565  1284141  0.683508 74 58637.011719
44.000005 2325562 245593  1301449  0.692961 74 58657.000000
45.000005 2341330 249391  1317220  0.701710 74 58676.679688
46.000005 2355572 252849  1331462  0.709774 74 58695.968750
47.000005 2369399 256207  1345289  0.717604 74 58715.339844
48.000005 2381422 259150  1357318  0.724563 74 58734.941406
49.000006 2391429 261531  1367325  0.730528 74 58754.371094
50.000006 2399640 263496  1375536  0.735406 74 58773.839844
51.000006 2406092 265075  1381989  0.739324 74 58793.578125
52.000006 2411519 266431  1387416  0.742687 74 58813.371094
53.000006 2415821 267445  1391718  0.745355 74 58833.179688
54.000006 2419192 268254  1395089  0.747469 74 58853.070312
55.000006 2422010 268967  1397907  0.749255 74 58872.820312
56.000006 2424611 269623  1400508  0.750886 74 58892.660156
57.000006 2426668 270148  1402565  0.752210 74 58912.628906
58.000006 2428235 270552  1404132  0.753196 74 58932.910156
59.000006 2429144 270794  1405042  0.753741 74 58953.019531
60.000006 2429618 270912  1405516  0.754061 74 58973.128906
61.000006 2430008 270999  1405906  0.754314 74 58993.218750
62.000006 2430198 271064  1406096  0.754408 74 59013.300781
63.000006 2430245 271078  1406143  0.754436 74 59033.429688
64.000006 2430363 271102  1406261  0.754449 74 59053.820312
65.000006 2430623 271164  1406521  0.754562 74 59074.171875
66.000006 2430683 271180  1406581  0.754600 74 59094.328125
67.000006 2430759 271199  1406644  0.754635 74 59114.628906
68.000006 2430963 271237  1406848  0.754694 74 59134.710938
69.000007 2431070 271268  1406955  0.754748 74 59154.718750
70.000007 2431073 271268  1406958  0.754750 74 59174.679688
71.000007 2431091 271274  1406976  0.754764 74 59194.628906
72.000000 2431189 271297  1407074  0.754829 74 59214.500000
1.000001 68846 97  2  0.000029 74 59220.441406
2.000001 190114 327  6  0.000032 74 59221.250000
3.000001 352012 746  17  0.000048 74 59222.988281
4.000001 520612 1476  35  0.000067 74 59225.878906
5.000001 673159 2658  77  0.000114 74 59229.941406
6.000001 792328 4141  127  0.000160 74 59234.941406
7.000001 870169 5698  208  0.000239 74 59240.609375
8.000001 931168 7524  276  0.000296 74 59246.781250
9.000002 958435 8565  362  0.000378 74 59253.250000
10.000002 977571 9544  574  0.000587 74 59259.828125
11.000002 990353 10598  1419  0.001436 74 59266.539062
12.000002 1002892 11704  4456  0.004473 74 59273.351562
13.000002 1020549 13088  15271  0.015113 74 59280.269531
14.000002 1053443 15256  42698  0.041030 74 59287.421875
15.000002 1100391 18442  84827  0.078069 74 59294.878906
16.000002 1150635 22401  129767  0.114193 74 59302.710938
17.000002 1199736 27183  174823  0.147537 74 59310.929688
18.000002 1249054 33047  222880  0.180710 74 59319.550781
19.000003 1302120 40371  275551  0.214450 74 59328.558594
20.000003 1359285 48347  332603  0.248298 74 59338.050781
21.000003 1418604 57230  392293  0.281112 74 59348.070312
22.000003 1478914 66460  453076  0.312167 74 59358.601562
23.000003 1538325 76154  513353  0.340879 74 59369.691406
24.000003 1598160 86147  573766  0.367662 74 59381.328125
25.000003 1657307 96386  633349  0.392481 74 59393.539062
26.000003 1716337 106845  692579  0.415890 74 59406.281250
27.000003 1771216 117255  747871  0.437259 74 59419.558594
28.000003 1822328 127459  799327  0.457473 74 59433.328125
29.000003 1870016 137403  847232  0.477334 74 59447.578125
30.000003 1915038 146933  892208  0.498154 74 59462.230469
31.000003 1960721 156536  937751  0.520974 74 59477.328125
32.000003 2006346 166036  983428  0.544982 74 59492.859375
33.000004 2050126 175433  1027103  0.568263 74 59508.808594
34.000004 2090753 184458  1067697  0.590214 74 59525.128906
35.000004 2128942 193058  1105800  0.610942 74 59542.320312
36.000004 2164269 201113  1141064  0.630624 74 59560.031250
37.000004 2197867 209003  1174662  0.649698 74 59578.058594
38.000004 2229327 216295  1206122  0.667705 74 59596.519531
39.000004 2257494 222798  1234312  0.683607 74 59615.308594
40.000004 2281185 228113  1258018  0.696971 74 59634.269531
41.000004 2301843 232850  1278644  0.708314 74 59653.261719
42.000004 2319453 236870  1296146  0.718021 74 59672.609375
43.000004 2335606 240546  1312156  0.726885 74 59692.011719
44.000004 2350146 243864  1326551  0.735117 74 59711.878906
45.000004 2363521 246931  1339926  0.742984 74 59731.851562
46.000004 2375519 249820  1351930  0.750037 74 59751.890625
47.000004 2385585 252104  1361989  0.756025 74 59771.968750
48.000004 2394009 254240  1370414  0.761145 74 59791.500000
49.000004 2400810 255892  1377215  0.765318 74 59811.109375
50.000004 2406675 257320  1383080  0.768933 74 59830.828125
51.000004 2411703 258530  1388108  0.772050 74 59850.601562
52.000004 2416142 259551  1392547  0.774752 74 59870.429688
53.000004 2419365 260371  1395770  0.776778 74 59890.250000
54.000004 2422194 261069  1398596  0.778556 74 59910.050781
55.000004 2424630 261688  1401043  0.780103 74 59929.890625
56.000004 2426642 262194  1403055  0.781423 74 59949.750000
57.000004 2428394 262617  1404807  0.782567 74 59969.949219
58.000004 2429620 262904  1406033  0.783374 74 59990.781250
59.000004 2430137 263035  1406550  0.783716 74 60011.589844
60.000005 2430516 263149  1406929  0.783966 74 60032.308594
61.000005 2430873 263224  1407286  0.784184 74 60053.101562
62.000005 2430926 263239  1407339  0.784220 74 60073.828125
63.000005 2430985 263258  1407398  0.784238 74 60094.539062
64.000005 2431026 263264  1407439  0.784262 74 60115.250000
65.000005 2431091 263274  1407505  0.784277 74 60135.980469
66.000005 2431091 263274  1407505  0.784277 74 60156.671875
67.000005 2431122 263286  1407536  0.784295 74 60177.390625
68.000005 2431179 263286  1407536  0.784276 74 60197.980469
69.000005 2431246 263316  1407603  0.784319 74 60218.570312
70.000005 2431261 263324  1407618  0.784330 74 60239.191406
71.000005 2431353 263337  1407710  0.784390 74 60259.800781
72.000000 2431415 263345  1407772  0.784430 74 60280.578125
1.000003 66774 96  0  0.000000 74 60287.289062
2.000003 197051 349  7  0.000036 74 60288.101562
3.000004 362558 800  17  0.000047 74 60289.988281
4.000004 530438 1508  38  0.000072 74 60293.140625
5.000004 681351 2665  70  0.000103 74 60297.519531
6.000004 799652 4267  122  0.000153 74 60302.898438
7.000004 879636 6074  193  0.000219 74 60309.011719
8.000004 936632 7791  265  0.000283 74 60315.640625
9.000005 961090 8808  349  0.000363 74 60322.519531
10.000005 979335 9862  533  0.000544 74 60329.558594
11.000005 991311 10899  1131  0.001141 74 60336.718750
12.000005 1001645 11911  2882  0.002878 74 60343.929688
13.000005 1013153 13009  8157  0.008064 74 60351.308594
14.000005 1030764 14427  20879  0.020310 74 60358.800781
15.000005 1058123 16432  43708  0.041457 74 60366.441406
16.000005 1091364 18755  72301  0.066599 74 60374.281250
17.000006 1122662 21197  99118  0.089000 74 60382.378906
18.000006 1147688 23546  122549  0.108122 74 60390.671875
19.000006 1170086 26000  144051  0.125539 74 60399.160156
20.000006 1192075 28605  165602  0.143693 74 60407.828125
21.000006 1215634 31656  188834  0.164855 74 60416.699219
22.000006 1242499 35583  216061  0.192019 74 60425.781250
23.000006 1274658 40679  248600  0.226559 74 60435.101562
24.000006 1311709 46813  286348  0.267290 74 60444.750000
25.000006 1350605 53638  325898  0.308926 74 60454.718750
26.000006 1392854 61316  368763  0.352861 74 60465.039062
27.000006 1438872 69648  415629  0.399458 74 60475.750000
28.000007 1489510 78657  466691  0.448081 74 60486.910156
29.000007 1542980 88420  520763  0.496923 74 60498.550781
30.000007 1598634 98788  577208  0.545110 74 60510.710938
31.000007 1656101 109319  635351  0.591876 74 60523.390625
32.000007 1714893 120348  694727  0.636970 74 60536.621094
33.000007 1772313 131468  752538  0.678815 74 60550.390625
34.000007 1826108 142310  806492  0.716384 74 60564.718750
35.000007 1876654 152786  857169  0.750326 74 60579.941406
36.000007 1923963 162933  904603  0.781140 74 60595.460938
37.000007 1968658 172599  949321  0.810007 74 60611.460938
38.000007 2012142 182362  992848  0.838582 74 60627.921875
39.000007 2055060 191837  1035720  0.867823 74 60644.839844
40.000007 2097939 201276  1078448  0.898408 74 60662.300781
41.000007 2138887 210339  1119379  0.929422 74 60680.160156
42.000007 2177773 218903  1158279  0.959614 74 60698.480469
43.000007 2212814 226724  1193322  0.986458 74 60717.039062
44.000007 2241591 232996  1222141  1.007698 74 60736.011719
45.000007 2264652 238155  1245207  1.024277 74 60755.050781
46.000007 2284805 242720  1265360  1.038500 74 60774.621094
47.000007 2303314 246913  1283869  1.051705 74 60794.390625
48.000007 2320551 250757  1301045  1.064226 74 60814.371094
49.000007 2337317 254483  1317681  1.076319 74 60834.550781
50.000007 2352448 257965  1332813  1.087430 74 60854.921875
51.000007 2366327 261075  1346695  1.097473 74 60875.261719
52.000007 2378651 263756  1359022  1.106343 74 60895.648438
53.000008 2389123 266076  1369489  1.113940 74 60916.160156
54.000008 2397965 268150  1378331  1.120424 74 60936.609375
55.000008 2405929 269950  1386296  1.126355 74 60957.468750
56.000008 2413458 271603  1393829  1.131934 74 60978.480469
57.000008 2419444 272929  1399827  1.136412 74 60999.550781
58.000008 2423589 273837  1403979  1.139560 74 61020.660156
59.000008 2426504 274479  1406908  1.141791 74 61041.769531
60.000008 2428291 274860  1408740  1.143059 74 61062.910156
61.000008 2429027 275013  1409511  1.143559 74 61084.050781
62.000008 2429568 275125  1410052  1.143977 74 61105.199219
63.000008 2429835 275191  1410319  1.144160 74 61126.359375
64.000008 2430073 275246  1410557  1.144282 74 61147.570312
65.000008 2430221 275273  1410705  1.144374 74 61168.781250
66.000008 2430369 275305  1410853  1.144485 74 61190.328125
67.000008 2430477 275325  1410976  1.144544 74 61211.898438
68.000008 2430489 275328  1410992  1.144547 74 61233.460938
69.000008 2430558 275328  1410992  1.144515 74 61255.058594
70.000008 2430591 275336  1411025  1.144541 74 61276.648438
71.000008 2430795 275378  1411231  1.144692 74 61298.218750
72.000000 2430815 275384  1411251  1.144709 74 61319.628906
1.000004 71339 119  3  0.000042 74 61328.101562
2.000004 211461 390  10  0.000047 74 61329.000000
3.000005 379300 881  22  0.000058 74 61331.039062
4.000005 545747 1603  49  0.000090 74 61334.320312
5.000005 689238 2727  79  0.000115 74 61338.820312
6.000005 801442 4259  126  0.000157 74 61344.281250
7.000005 875577 5937  173  0.000198 74 61350.421875
8.000005 933494 7711  229  0.000245 74 61357.089844
9.000006 958232 8694  280  0.000292 74 61364.050781
10.000006 977031 9663  421  0.000431 74 61371.171875
11.000006 988769 10686  856  0.000866 74 61378.390625
12.000006 999095 11745  2546  0.002549 74 61385.691406
13.000006 1012283 12968  9108  0.009021 74 61393.101562
14.000006 1036446 14743  28672  0.027741 74 61400.648438
15.000006 1077552 17336  65091  0.060645 74 61408.441406
16.000006 1125670 20697  107955  0.096367 74 61416.601562
17.000006 1170853 24545  149605  0.128504 74 61425.121094
18.000006 1215470 29421  193038  0.159953 74 61434.000000
19.000007 1264333 35703  241471  0.192755 74 61443.289062
20.000007 1317358 43061  294567  0.226156 74 61453.058594
21.000007 1372571 51118  350352  0.258668 74 61463.320312
22.000007 1429120 59670  407290  0.289367 74 61474.109375
23.000007 1485782 68700  464248  0.317832 74 61485.441406
24.000007 1541018 78015  520193  0.343916 74 61497.269531
25.000007 1595642 87439  575249  0.367935 74 61509.671875
26.000007 1647805 96708  628199  0.389769 74 61522.558594
27.000007 1698516 106144  679463  0.409875 74 61536.019531
28.000007 1745503 115425  726804  0.427708 74 61549.910156
29.000007 1788031 124211  769518  0.443372 74 61564.281250
30.000007 1827354 132813  808759  0.457598 74 61579.050781
31.000008 1864799 141241  846173  0.471349 74 61594.148438
32.000008 1900080 149335  881501  0.485279 74 61609.710938
33.000008 1935178 157682  916594  0.500888 74 61625.539062
34.000008 1972668 166378  953998  0.519906 74 61641.718750
35.000008 2014799 175883  996164  0.543117 74 61658.300781
36.000008 2058218 185672  1039587  0.567873 74 61675.230469
37.000008 2099085 194904  1080458  0.590891 74 61692.691406
38.000008 2135476 203400  1116886  0.611056 74 61710.550781
39.000008 2169545 211455  1150787  0.629540 74 61728.859375
40.000008 2200309 219016  1181540  0.646389 74 61747.531250
41.000008 2229270 226068  1210502  0.662020 74 61766.449219
42.000008 2255202 232368  1236433  0.675836 74 61785.660156
43.000008 2277187 237638  1258418  0.687560 74 61805.101562
44.000008 2296351 242126  1277582  0.697810 74 61824.781250
45.000008 2314099 246365  1295330  0.707183 74 61844.671875
46.000008 2330608 250318  1311839  0.715928 74 61864.718750
47.000008 2345435 253945  1326664  0.723850 74 61884.710938
48.000008 2358931 257195  1340158  0.731193 74 61904.988281
49.000009 2371222 260218  1352450  0.737901 74 61925.378906
50.000009 2382426 262920  1363655  0.744074 74 61946.039062
51.000009 2391596 265217  1372774  0.749200 74 61966.820312
52.000009 2399017 267015  1380195  0.753421 74 61987.699219
53.000009 2404954 268569  1386132  0.756800 74 62008.648438
54.000009 2409630 269700  1390809  0.759489 74 62029.679688
55.000009 2413827 270718  1395007  0.761758 74 62050.718750
56.000009 2416751 271502  1397866  0.763372 74 62071.878906
57.000009 2419365 272193  1400480  0.764856 74 62093.109375
58.000009 2421528 272775  1402643  0.766118 74 62114.179688
59.000009 2423696 273397  1404812  0.767357 74 62135.250000
60.000009 2425368 273827  1406484  0.768316 74 62156.339844
61.000009 2426789 274241  1407905  0.769142 74 62177.500000
62.000009 2427740 274512  1408856  0.769697 74 62198.710938
63.000009 2428187 274616  1409303  0.769954 74 62219.921875
64.000009 2428721 274753  1409837  0.770257 74 62241.308594
65.000009 2428965 274829  1410081  0.770397 74 62262.671875
66.000009 2429069 274863  1410185  0.770439 74 62283.929688
67.000009 2429148 274892  1410264  0.770488 74 62305.179688
68.000009 2429165 274898  1410281  0.770496 74 62326.371094
69.000010 2429168 274899  1410284  0.770498 74 62347.640625
70.000010 2429168 274899  1410284  0.770498 74 62368.828125
71.000010 2429217 274914  1410333  0.770525 74 62389.980469
72.000000 2429240 274919  1410356  0.770538 74 62411.128906
1.000002 69918 91  2  0.000029 74 62418.179688
2.000002 195724 334  8  0.000041 74 62419.019531
3.000002 359241 758  27  0.000075 74 62420.871094
4.000002 520154 1459  43  0.000083 74 62423.949219
5.000002 667649 2532  74  0.000111 74 62428.191406
6.000002 785124 4059  127  0.000162 74 62433.339844
7.000002 864192 5594  191  0.000221 74 62439.171875
8.000002 927183 7469  268  0.000289 74 62445.640625
9.000003 956677 8517  325  0.000340 74 62452.398438
10.000003 975857 9439  477  0.000489 74 62459.269531
11.000003 988772 10452  784  0.000793 74 62466.300781
12.000003 998779 11435  1668  0.001673 74 62473.539062
13.000003 1007821 12441  3951  0.003930 74 62480.628906
14.000003 1018562 13543  9901  0.009762 74 62488.019531
15.000003 1036016 14946  23015  0.022345 74 62495.511719
16.000003 1062363 16862  45262  0.042937 74 62503.031250
17.000003 1095783 19256  74341  0.068536 74 62510.910156
18.000003 1130480 22028  106274  0.095215 74 62519.078125
19.000004 1168827 25813  143739  0.124942 74 62527.570312
20.000004 1213611 31113  187730  0.157596 74 62536.390625
21.000004 1262875 38042  236493  0.191242 74 62545.609375
22.000004 1314582 45691  288001  0.224064 74 62555.281250
23.000004 1370603 54316  344485  0.257357 74 62565.531250
24.000004 1429832 63696  404213  0.289737 74 62576.351562
25.000004 1491776 73668  466888  0.321096 74 62587.781250
26.000004 1553941 84054  529698  0.350196 74 62599.808594
27.000004 1615334 94853  591680  0.377134 74 62612.429688
28.000004 1674664 105711  651676  0.401741 74 62625.640625
29.000005 1732616 116385  710239  0.424604 74 62639.429688
30.000005 1789662 127213  767880  0.446416 74 62653.839844
31.000005 1843831 137533  822626  0.466868 74 62668.828125
32.000005 1891801 147329  870988  0.485969 74 62684.339844
33.000005 1936359 156895  915712  0.505934 74 62700.261719
34.000005 1980919 166484  960316  0.528093 74 62716.558594
35.000005 2025448 176274  1004835  0.552124 74 62733.351562
36.000005 2069548 185866  1048863  0.576364 74 62750.570312
37.000005 2110710 194915  1090027  0.599259 74 62768.199219
38.000005 2148671 203674  1127988  0.620826 74 62786.140625
39.000005 2185731 212189  1164798  0.642047 74 62804.511719
40.000005 2220574 220259  1199647  0.662535 74 62823.261719
41.000005 2251462 227279  1230538  0.680665 74 62842.378906
42.000005 2277267 233190  1256399  0.695517 74 62861.730469
43.000005 2299687 238363  1278842  0.708068 74 62881.371094
44.000005 2319327 242913  1298522  0.719094 74 62901.210938
45.000005 2337172 247036  1316374  0.729235 74 62921.261719
46.000006 2353125 250776  1332327  0.738580 74 62941.460938
47.000006 2367792 254216  1346995  0.747222 74 62961.730469
48.000006 2381006 257184  1360166  0.755043 74 62982.148438
49.000006 2391433 259680  1370594  0.761405 74 63002.800781
50.000006 2399660 261624  1378835  0.766443 74 63023.531250
51.000006 2406243 263153  1385418  0.770580 74 63044.320312
52.000006 2411653 264463  1390828  0.774027 74 63064.988281
53.000006 2416295 265609  1395481  0.776930 74 63085.808594
54.000006 2419884 266505  1399071  0.779240 74 63106.628906
55.000006 2422817 267204  1402004  0.781162 74 63127.500000
56.000006 2424920 267730  1404107  0.782578 74 63148.441406
57.000006 2426632 268141  1405819  0.783733 74 63169.390625
58.000006 2427543 268364  1406730  0.784330 74 63190.328125
59.000006 2428207 268533  1407394  0.784758 74 63211.148438
60.000006 2428548 268611  1407735  0.784954 74 63231.031250
61.000007 2428616 268630  1407803  0.784999 74 63250.878906
62.000007 2428788 268670  1407919  0.785055 74 63270.738281
63.000007 2428892 268695  1408023  0.785091 74 63290.621094
64.000007 2428955 268712  1408086  0.785131 74 63311.019531
65.000007 2429102 268740  1408233  0.785231 74 63332.261719
66.000007 2429102 268740  1408233  0.785231 74 63353.339844
67.000007 2429116 268743  1408247  0.785241 74 63374.621094
68.000007 2429116 268743  1408247  0.785241 74 63395.910156
69.000007 2429156 268754  1408287  0.785268 74 63417.199219
70.000007 2429276 268781  1408407  0.785349 74 63438.480469
71.000007 2429281 268783  1408412  0.785352 74 63459.730469
72.000000 2429316 268792  1408447  0.785377 74 63480.988281
1.000003 72858 117  12  0.000165 74 63488.000000
2.000004 198416 376  16  0.000081 74 63488.859375
3.000004 359579 824  27  0.000075 74 63490.781250
4.000004 523549 1527  47  0.000090 74 63493.929688
5.000004 673048 2609  77  0.000114 74 63498.281250
6.000005 791854 4060  122  0.000154 74 63503.640625
7.000005 871924 5747  203  0.000233 74 63509.750000
8.000005 931472 7581  316  0.000339 74 63516.410156
9.000005 957914 8602  460  0.000480 74 63523.378906
10.000005 977276 9589  829  0.000848 74 63530.511719
11.000005 990719 10604  2012  0.002033 74 63537.781250
12.000005 1003317 11652  5572  0.005563 74 63545.140625
13.000005 1018812 12947  14902  0.014656 74 63552.601562
14.000005 1042411 14637  33283  0.032011 74 63560.218750
15.000005 1073420 16699  59447  0.055537 74 63568.039062
16.000005 1106579 19088  87033  0.078911 74 63576.109375
17.000005 1136929 21646  113751  0.100465 74 63584.429688
18.000005 1166246 24598  141715  0.122175 74 63593.019531
19.000005 1200606 28704  175615  0.147276 74 63601.890625
20.000005 1244021 34543  218782  0.177433 74 63611.078125
21.000005 1293180 41870  267690  0.209278 74 63620.710938
22.000005 1343449 49768  318359  0.239908 74 63630.781250
23.000006 1395062 58064  370694  0.269345 74 63641.308594
24.000006 1449214 67205  425483  0.297997 74 63652.328125
25.000006 1503853 76468  480577  0.324699 74 63663.871094
26.000006 1558060 86230  535236  0.349606 74 63675.878906
27.000006 1609852 95670  587264  0.371862 74 63688.371094
28.000006 1658462 104782  636357  0.391935 74 63701.519531
29.000006 1704834 113841  683218  0.410559 74 63715.089844
30.000006 1749476 122610  728666  0.428824 74 63729.078125
31.000006 1793166 131583  772851  0.447766 74 63743.480469
32.000006 1835824 140602  815690  0.468457 74 63758.390625
33.000006 1877414 149525  857347  0.491560 74 63773.621094
34.000006 1920469 158877  900409  0.517250 74 63789.250000
35.000006 1962684 167911  942618  0.542979 74 63805.300781
36.000006 2003572 176768  983506  0.567640 74 63821.929688
37.000006 2042422 185233  1022356  0.590657 74 63838.851562
38.000006 2079770 193766  1059704  0.612650 74 63856.121094
39.000006 2116181 202164  1096014  0.633754 74 63873.738281
40.000007 2151620 210411  1131447  0.654072 74 63891.750000
41.000007 2185132 218432  1164959  0.673125 74 63910.101562
42.000007 2214887 225516  1194716  0.690088 74 63928.800781
43.000007 2242395 232099  1222155  0.705382 74 63947.949219
44.000007 2266474 237807  1246177  0.718551 74 63967.300781
45.000007 2288271 242896  1267925  0.730209 74 63986.910156
46.000007 2307320 247266  1286948  0.740199 74 64006.628906
47.000007 2324985 251443  1304630  0.749423 74 64026.441406
48.000007 2340662 255017  1320234  0.757647 74 64046.851562
49.000007 2354204 258296  1333686  0.764777 74 64067.308594
50.000007 2365597 260947  1345079  0.770857 74 64087.929688
51.000007 2375309 263221  1354671  0.775871 74 64108.648438
52.000007 2383465 265193  1362865  0.780192 74 64129.609375
53.000007 2389808 266789  1369344  0.783528 74 64150.238281
54.000008 2395982 268281  1375527  0.786724 74 64170.921875
55.000008 2401249 269592  1380810  0.789395 74 64191.710938
56.000008 2405718 270761  1385279  0.791729 74 64212.511719
57.000008 2409628 271823  1389189  0.793750 74 64233.359375
58.000008 2412566 272612  1392127  0.795265 74 64254.269531
59.000008 2414859 273251  1394420  0.796453 74 64275.289062
60.000008 2416940 273846  1396501  0.797480 74 64296.289062
61.000008 2419046 274395  1398607  0.798493 74 64317.320312
62.000008 2420849 274935  1400410  0.799404 74 64338.320312
63.000008 2422568 275396  1402090  0.800252 74 64359.320312
64.000008 2424323 275847  1403667  0.801001 74 64380.351562
65.000009 2425536 276220  1404880  0.801621 74 64401.351562
66.000009 2426470 276447  1405752  0.802045 74 64422.289062
