6.500151 106665 99990 100272 100259 100527 99782 91242 75730 50913 9840 26 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.600151 106856 99984 100196 100453 100374 100035 92691 77919 52482 11984 54 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.700151 106957 100011 100139 100476 100446 100040 94086 79969 54075 14352 89 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.800151 107122 99996 100123 100415 100502 100061 95575 81911 55797 16783 126 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.900151 107176 100003 100108 100404 100624 100077 96802 83690 57540 19571 156 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.000151 107312 99999 100182 100322 100655 100087 98013 85211 59467 22371 186 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.100151 107537 100010 100203 100341 100608 100187 98845 86850 61494 25275 245 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.200151 107707 99987 100184 100329 100577 100225 99370 88320 63564 28199 298 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.300152 107875 100003 100223 100377 100637 100181 99654 89682 65691 31073 377 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.400152 107933 99995 100279 100294 100679 100189 100032 90952 67718 33595 481 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.500152 108028 100017 100369 100311 100578 100307 100011 92326 69817 35888 592 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.600152 108103 100062 100363 100343 100459 100406 99995 93725 71846 38166 669 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.700152 108276 100017 100385 100362 100308 100533 100028 95052 73857 40129 764 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.800152 108376 100011 100427 100385 100352 100532 100008 96304 75747 41968 866 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.900153 108514 100008 100367 100284 100559 100489 100058 97398 77494 43534 1030 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.000153 108634 100022 100386 100172 100605 100484 99999 98466 79240 45028 1173 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.100153 108781 99994 100380 100126 100599 100547 100024 99246 80701 46231 1174 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.200153 108890 100016 100408 100047 100701 100467 100092 99452 82120 47413 1275 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.300153 109052 99999 100372 100062 100610 100614 100027 99693 83479 48352 1396 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.400153 109095 100042 100301 100164 100524 100639 100117 99936 84789 49339 1500 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.500153 109224 99993 100320 100208 100424 100651 100166 100032 85916 50069 1555 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.600153 109305 100007 100285 100179 100541 100671 100067 100111 87093 50727 1675 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.700153 109405 100001 100356 100194 100480 100655 100080 100277 88016 51629 1727 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.800154 109514 100025 100375 100138 100492 100652 100193 100254 89065 52498 1806 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.900154 109680 99989 100449 100057 100444 100659 100249 100124 90190 53162 1911 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.000154 109698 100025 100509 100011 100534 100544 100240 100131 91137 53971 2037 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.100154 109795 99997 100527 100024 100546 100549 100237 100191 92227 54713 2087 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.200154 109996 100000 100559 99993 100673 100543 100171 100226 93236 55500 2219 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.300154 110078 99996 100599 100076 100622 100556 100146 100245 94385 56157 2276 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.400155 110206 100047 100552 100185 100543 100616 100107 100213 95337 57052 2402 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.500155 110261 100005 100579 100167 100550 100626 100060 100184 96326 57925 2467 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.600155 110360 100076 100546 100137 100578 100617 100076 100339 97005 58740 2496 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.700155 110458 100001 100563 100246 100551 100549 100106 100404 97808 59604 2629 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.800155 110504 100049 100466 100268 100558 100593 100084 100384 98559 60446 2712 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.900155 110563 100073 100355 100296 100564 100603 100017 100470 98977 61448 2759 1 0 0 0 0 0 0 0 0 0 0 0 0 
10.000155 110556 100136 100445 100163 100565 100564 100042 100508 99321 62400 2815 1 0 0 0 0 0 0 0 0 0 0 0 0 
10.100156 110666 100000 100426 100166 100518 100587 100053 100685 99328 63427 2861 3 0 0 0 0 0 0 0 0 0 0 0 0 
10.200156 110756 100064 100257 100264 100451 100681 100007 100629 99584 64321 2902 3 0 0 0 0 0 0 0 0 0 0 0 0 
10.300156 110878 100019 100195 100292 100457 100623 100003 100731 99650 65277 2921 5 0 0 0 0 0 0 0 0 0 0 0 0 
10.400156 110938 100015 100246 100172 100567 100488 100110 100786 99831 66203 2959 6 0 0 0 0 0 0 0 0 0 0 0 0 
10.500156 111020 100007 100101 100316 100512 100495 100081 100870 99997 67050 3065 8 0 0 0 0 0 0 0 0 0 0 0 0 
10.600156 111082 100023 100082 100255 100547 100489 100043 100946 100060 67951 3187 11 0 0 0 0 0 0 0 0 0 0 0 0 
10.700156 111166 99997 100194 100127 100622 100399 100108 101015 100020 68794 3295 13 0 0 0 0 0 0 0 0 0 0 0 0 
10.800156 111273 100011 100163 100065 100650 100433 100118 101037 100001 69802 3414 17 0 0 0 0 0 0 0 0 0 0 0 0 
